7.673563521475531388e+02
7.712276581419513377e+02
7.751183338578821349e+02
7.790279467324116922e+02
7.829560642026056030e+02
7.869022537055299154e+02
7.908660826782493132e+02
7.948471185578305267e+02
7.988449287813385808e+02
8.028590807858396374e+02
8.068891420083989487e+02
8.109346798860825629e+02
8.149952618559557322e+02
8.190704553550846185e+02
8.231598278205344741e+02
8.272629466893710060e+02
8.313793793986606033e+02
8.355086933854677227e+02
8.396504560868590943e+02
8.438042349399001978e+02
8.479695973816563992e+02
8.521461108491935192e+02
8.563333427795771513e+02
8.605308606098727751e+02
8.647382317771467797e+02
8.689550237184641901e+02
8.731808038708910544e+02
8.774151396714929660e+02
8.816575985573354046e+02
8.859077479654844183e+02
8.901651553330052593e+02
8.944293880969638622e+02
8.987000136944259339e+02
9.029765995624567267e+02
9.072587131381226300e+02
9.115459218584891232e+02
9.158377931606215725e+02
9.201338944815856848e+02
9.244337932584473947e+02
9.287370569282722954e+02
9.330432529281259804e+02
9.373519486950739292e+02
9.416627116661823038e+02
9.459751092785168112e+02
9.502887089691425899e+02
9.546030781751256882e+02
9.589177843335314719e+02
9.632323948814263304e+02
9.675464772558750610e+02
9.718595988939437120e+02
9.761713272326985589e+02
9.804812297092042854e+02
9.847888737605270535e+02
9.890938268237324564e+02
9.933956563358862013e+02
9.976939297340541088e+02
1.001988400983892006e+03
1.006279570165417454e+03
1.010568123887238926e+03
1.014854748757963534e+03
1.019140131386199755e+03
1.023424958380555495e+03
1.027709916349638206e+03
1.031995691902056706e+03
1.036282971646417764e+03
1.040572442191330765e+03
1.044864790145402367e+03
1.049160702117241271e+03
1.053460864715454591e+03
1.057765964548651255e+03
1.062076688225438829e+03
1.066393722354425108e+03
1.070717753544217658e+03
1.075049468403425180e+03
1.079389553540655243e+03
1.083738695564515638e+03
1.088097581083615069e+03
1.092466896706560192e+03
1.096847329041960165e+03
1.101239564698422328e+03
1.105644290284554700e+03
1.110062192408964847e+03
1.114493957680261474e+03
1.118940272707051690e+03
1.123401824097944200e+03
1.127879298461546341e+03
1.132373382406466590e+03
1.136884762541312284e+03
1.141414125474692355e+03
1.145962157815213459e+03
1.150529546171483844e+03
1.155116977152112213e+03
1.159725137365706132e+03
1.164354713420873168e+03
1.169006391926221340e+03
1.173680859490359353e+03
1.178378802721894090e+03
1.183100908229434026e+03
1.187847862621586955e+03
1.192620352506961126e+03
1.197419064494164331e+03
1.202244685191804138e+03
1.207097901208488793e+03
1.211979399152826090e+03
1.216889865633424051e+03
1.221829987258890696e+03
1.226804531227699272e+03
1.231834587097785516e+03
1.236945325016949482e+03
1.242161915132992135e+03
1.247509527593713983e+03
1.253013332546915990e+03
1.258698500140398437e+03
1.264590200521963197e+03
1.270713603839409416e+03
1.277093880240538965e+03
1.283756199873151672e+03
1.290725732885048728e+03
1.298027649424030642e+03
1.305687119637898604e+03
1.313729313674452897e+03
1.322179401681494028e+03
1.331062553806822962e+03
1.340403940198240889e+03
1.350228731003547182e+03
1.360562096370543941e+03
1.371429206447030992e+03
1.382855231380809528e+03
1.394865341319679828e+03
1.407484706411442858e+03
1.420738496803899579e+03
1.434651882644850275e+03
1.449250034082095681e+03
1.464558121263436306e+03
1.480601314336673795e+03
1.497404783449607521e+03
1.514957596436566291e+03
1.533104411877983694e+03
1.551653786040821615e+03
