Oil,0.0666074045,0.0666074045,0.0666074045,0.0666074045,0.0666074045,0.0666074045,0.0666369684502,0.0667441603969,0.0669168198766,0.0671427864257,0.0674098995809,0.0677059988786,0.0680189238554,0.0683365140478,0.0686466089923,0.0689370482255,0.0691956712839,0.069410317704,0.0695688270224,0.0696590387755,0.0696687925,0.0695878003907,0.0694132652762,0.0691442626436,0.0687798679798,0.0683191567718,0.0677612045065,0.0671050866711,0.0663498787525,0.0654946562377,0.0645384946137,0.0634804693674,0.0623196559859,0.0610551299562,0.0596859667652,0.0582112419,0.0566344120198,0.0549764584728,0.0532627437795,0.0515186304603,0.0497694810358,0.0480406580264,0.0463575239526,0.0447454413349,0.0432297726937,0.0418358805494,0.0405891274227,0.0395148758339,0.0386384883036,0.0379853273521,0.0375807555,0.0374414209879,0.0375491149368,0.0378769141881,0.038397895583,0.0390851359627,0.0399117121685,0.0408507010417,0.0418751794233,0.0429582241549,0.0440729120774,0.0451923200323,0.0462895248608,0.0473376034041,0.0483096325034,0.049178689,0.049922143903,0.0505345448928,0.0510147338176,0.0513615525256,0.0515738428651,0.0516504466842,0.0515902058313,0.0513919621545,0.0510545575021,0.0505768337223,0.0499576326633,0.0491957961733,0.0482901661006,0.0472395842935,0.0460428926,0.0447007837758,0.0432213542056,0.0416145511815,0.0398903219956,0.0380586139399,0.0361293743065,0.0341125503874,0.0320180894748,0.0298559388607,0.0276360458371,0.0253683576961,0.0230628217299,0.0207293852304,0.0183779954898,0.0183779954898,0.0183779954898,0.0183779954898,0.0183779954898,0.0183779954898
OtherEC,0.329723739,0.329723739,0.329723739,0.329723739,0.329723739,0.329723739,0.32008268188,0.310883321615,0.302112298593,0.293756253204,0.285801825836,0.278235656877,0.271044386716,0.264214655743,0.257733104344,0.25158637291,0.245761101828,0.240243931488,0.235021502277,0.230080454585,0.2254074288,0.220989393861,0.216814632907,0.212871757628,0.209149379714,0.205636110853,0.202320562735,0.199191347051,0.196237075489,0.193446359738,0.190807811489,0.188310042432,0.185941664254,0.183691288647,0.181547527299,0.1794989919,0.177535599497,0.175652488562,0.173846102927,0.172112886421,0.170449282875,0.16885173612,0.167316689986,0.165840588302,0.1644198749,0.16305099361,0.161730388262,0.160454502687,0.159219780715,0.158022666175,0.1568596029,0.155727371138,0.154624096817,0.153548242284,0.152498269885,0.151472641968,0.150469820879,0.149488268966,0.148526448575,0.147582822053,0.146655851748,0.145744000005,0.144845729172,0.143959501595,0.143083779622,0.1422170256,0.141357866009,0.140505583866,0.139659626321,0.138819440526,0.13798447363,0.137154172785,0.136327985141,0.135505357849,0.134685738059,0.133868572922,0.133053309588,0.132239395208,0.131426276933,0.130613401914,0.1298002173,0.128986213487,0.128171053849,0.127354445001,0.126536093561,0.125715706147,0.124892989376,0.124067649864,0.12323939423,0.122407929091,0.121572961062,0.120734196763,0.11989134281,0.11904410582,0.118192192411,0.118192192411,0.118192192411,0.118192192411,0.118192192411,0.118192192411
SE_PEC,0.1468687721,0.1468687721,0.1468687721,0.1468687721,0.1468687721,0.1468687721,0.152132047484,0.157063989356,0.161681318862,0.166000757146,0.170039025352,0.173812844625,0.177338936109,0.180634020948,0.183714820287,0.18659805527,0.189300447041,0.191838716745,0.194229585527,0.196489774531,0.1986360049,0.200683788846,0.202643802847,0.204525514444,0.206338391181,0.208091900601,0.209795510248,0.211458687665,0.213090900395,0.214701615981,0.216300301967,0.217896425895,0.21949945531,0.221118857753,0.222764100769,0.2244446519,0.226166475649,0.227921524352,0.229698247306,0.231485093805,0.233270513146,0.235042954625,0.236790867536,0.238502701176,0.24016690484,0.241771927825,0.243306219426,0.244758228938,0.246116405657,0.247369198879,0.2485050579,0.249516115692,0.250409239938,0.251194981995,0.251883893221,0.252486524977,0.25301342862,0.253475155509,0.253882257002,0.254245284458,0.254574789236,0.254881322694,0.255175436191,0.255467681085,0.255768608735,0.2560887705,0.256438297788,0.256825642206,0.257258835412,0.257745909064,0.25829489482,0.258913824336,0.25961072927,0.26039364128,0.261270592023,0.262249613157,0.263338736339,0.264545993227,0.265879415478,0.26734703475,0.2689568827,0.270716552825,0.27263188598,0.274708284855,0.276951152146,0.279365890544,0.281957902743,0.284732591436,0.287695359315,0.290851609073,0.294206743404,0.297766165001,0.301535276556,0.305519480762,0.309724180312,0.309724180312,0.309724180312,0.309724180312,0.309724180312,0.309724180312
Gas,0.1988957816,0.1988957816,0.1988957816,0.1988957816,0.1988957816,0.1988957816,0.207848708855,0.21595367676,0.223260145615,0.229817575718,0.235675427368,0.240883160864,0.245490236505,0.24954611459,0.253100255416,0.256202119284,0.258901166492,0.261246857339,0.263288652123,0.265076011144,0.2666583947,0.268080748596,0.269369960663,0.270548404238,0.271638452658,0.27266247926,0.27364285738,0.274601960356,0.275562161525,0.276545834223,0.277575351787,0.278673087555,0.279861414864,0.281162707049,0.282599337449,0.2841936794,0.285956378711,0.287851171075,0.289830064661,0.291845067632,0.293848188155,0.295791434397,0.297626814524,0.299306336701,0.300782009094,0.30200583987,0.302929837195,0.303506009234,0.303686364154,0.30342291012,0.3026676553,0.301389442212,0.299624450794,0.297425695336,0.294846190127,0.291938949459,0.288756987622,0.285353318906,0.281780957603,0.278092918001,0.274342214392,0.270581861066,0.266864872313,0.263244262424,0.25977304569,0.2565042364,0.253481287545,0.250709406911,0.248184240987,0.245901436258,0.243856639212,0.242045496335,0.240463654114,0.239106759037,0.237970457589,0.237050396259,0.236342221532,0.235841579896,0.235544117837,0.235445481843,0.2355413184,0.235823301058,0.236267211621,0.236844858956,0.23752805193,0.238288599409,0.23909831026,0.23992899335,0.240752457547,0.241540511715,0.242264964724,0.242897625439,0.243410302727,0.243774805456,0.243962942491,0.243962942491,0.243962942491,0.243962942491,0.243962942491,0.243962942491
OtherFE,0.5788986715,0.5788986715,0.5788986715,0.5788986715,0.5788986715,0.5788986715,0.576401796378,0.573943394317,0.571515742716,0.56911111897,0.566721800478,0.564340064637,0.561958188843,0.559568450495,0.55716312699,0.554734495724,0.552274834096,0.549776419502,0.54723152934,0.544632441007,0.5419714319,0.539241860339,0.53644140833,0.533568838801,0.53062291468,0.527602398896,0.524506054378,0.521332644052,0.518080930848,0.514749677694,0.511337647519,0.507843603249,0.504266307814,0.500604524142,0.496857015161,0.4930225438,0.4891021272,0.485105799355,0.481045848473,0.476934562763,0.472784230432,0.468607139688,0.464415578739,0.460221835793,0.456038199056,0.451876956739,0.447750397047,0.44367080819,0.439650478374,0.435701695808,0.4318367487,0.428062870535,0.424367075911,0.420731324703,0.417137576787,0.413567792037,0.41000393033,0.40642795154,0.402821815543,0.399167482215,0.39544691143,0.391642063065,0.387734896993,0.383707373092,0.379541451236,0.3752190913,0.370728752695,0.366084892973,0.361308469219,0.356420438519,0.35144175796,0.346393384629,0.341296275611,0.336171387992,0.33103967886,0.3259221053,0.320839624398,0.315813193241,0.310863768915,0.306012308506,0.3012797691,0.296689250036,0.292272419663,0.288063088579,0.284095067385,0.280402166681,0.277018197067,0.273976969143,0.271312293509,0.269057980765,0.267247841512,0.265915686349,0.265095325876,0.264820570693,0.265125231401,0.265125231401,0.265125231401,0.265125231401,0.265125231401,0.265125231401
FEC_SEC,0.8370160928,0.8370160928,0.8370160928,0.8370160928,0.8370160928,0.8370160928,0.831167121069,0.825699984692,0.820607934813,0.815884222575,0.811522099124,0.807514815602,0.803855623154,0.800537772924,0.797554516056,0.794899103693,0.792564786979,0.790544817059,0.788832445077,0.787420922176,0.7863034995,0.785472790812,0.784918860345,0.784631134952,0.784599041486,0.784812006799,0.785259457744,0.785930821172,0.786815523936,0.787902992889,0.789182654882,0.790643936769,0.792276265402,0.794069067633,0.796011770315,0.7980938003,0.800304336675,0.802631567467,0.805063432938,0.807587873348,0.81019282896,0.812866240035,0.815596046835,0.818370189621,0.821176608654,0.824003244197,0.82683803651,0.829668925855,0.832483852495,0.835270756689,0.8380175787,0.840717444382,0.843384221961,0.846036965255,0.848694728081,0.85137656426,0.854101527608,0.856888671944,0.859757051087,0.862725718854,0.865813729064,0.869040135535,0.872423992086,0.875984352535,0.8797402707,0.8837108004,0.887903760913,0.892282033361,0.896797264327,0.901401100393,0.906045188142,0.910681174155,0.915260705016,0.919735427306,0.924056987609,0.928177032507,0.932047208581,0.935619162416,0.938844540592,0.941674989692,0.9440621563,0.945954302921,0.947286155762,0.94798905695,0.947994348618,0.947233372893,0.945637471905,0.943137987785,0.939666262662,0.935153638665,0.929531457924,0.922731062569,0.914683794729,0.905320996535,0.894574010115,0.894574010115,0.894574010115,0.894574010115,0.894574010115,0.894574010115
Coal,0.4047730749,0.4047730749,0.4047730749,0.4047730749,0.4047730749,0.4047730749,0.405431640815,0.406418841229,0.407710735916,0.409283384653,0.411112847215,0.41317518338,0.415446452923,0.41790271562,0.420520031247,0.42327445958,0.426142060396,0.429098893469,0.432121018577,0.435184495495,0.438265384,0.441342057152,0.444402141153,0.44743557549,0.450432299648,0.453382253116,0.456275375378,0.459101605922,0.461850884234,0.464513149801,0.46707834211,0.469536400646,0.471877264896,0.474090874348,0.476167168487,0.4780960868,0.479873609773,0.48151988189,0.483061088633,0.484523415487,0.485933047933,0.487316171456,0.488698971538,0.490107633662,0.491568343312,0.49310728597,0.49475064712,0.496524612245,0.498455366828,0.500569096352,0.5028919863,0.505441765662,0.508202337452,0.511149148193,0.514257644405,0.51750327261,0.52086147933,0.524307711086,0.527817414399,0.531366035791,0.534929021783,0.538481818897,0.541999873654,0.545458632576,0.548833542184,0.552100049,0.555238702543,0.55825046433,0.561141398874,0.56391757069,0.566585044293,0.569149884196,0.571618154913,0.57399592096,0.57628924685,0.578504197097,0.580646836217,0.582723228722,0.584739439129,0.58670153195,0.5886155717,0.590489701679,0.592340380324,0.594186144861,0.596045532513,0.597937080504,0.599879326058,0.601890806398,0.603990058748,0.606195620333,0.608526028376,0.610999820102,0.613635532733,0.616451703494,0.619466869608,0.619466869608,0.619466869608,0.619466869608,0.619466869608,0.619466869608
SEC_SE,0.9884553795,0.9884553795,0.9884553795,0.9884553795,0.9884553795,0.9884553795,0.975187433115,0.962756675281,0.951122368755,0.940243776292,0.93008016065,0.920590784585,0.911734910854,0.903471802213,0.895760721418,0.888560931227,0.881831694396,0.875532273681,0.869621931839,0.864059931626,0.8588055358,0.853820825709,0.849079157072,0.844556704202,0.840229641411,0.83607414301,0.832066383311,0.828182536627,0.824398777268,0.820691279548,0.817036217779,0.813409766271,0.809788099337,0.80614739129,0.80246381644,0.7987135491,0.794881224119,0.790985318492,0.787052769751,0.783110515429,0.779185493059,0.775304640172,0.771494894302,0.76778319298,0.764196473738,0.76076167411,0.757505731627,0.754455583823,0.751638168228,0.749080422377,0.7468092838,0.744843751389,0.74317106947,0.741770543726,0.740621479841,0.739703183499,0.738994960384,0.738476116179,0.738125956569,0.737923787238,0.73784891387,0.737880642147,0.737998277755,0.738181126378,0.738408493698,0.7386596854,0.738913185735,0.739144193221,0.739327084943,0.739436237986,0.739446029435,0.739330836376,0.739065035893,0.738623005072,0.737979120998,0.737107760755,0.73598330143,0.734580120106,0.73287259387,0.730835099806,0.728442015,0.725668214636,0.722490566301,0.718886435679,0.714833188457,0.71030819032,0.705288806955,0.699752404046,0.693676347279,0.687038002341,0.679814734916,0.671983910691,0.663522895351,0.654409054582,0.64461975407,0.64461975407,0.64461975407,0.64461975407,0.64461975407,0.64461975407
PEC_FE,1.305484832,1.305484832,1.305484832,1.305484832,1.305484832,1.305484832,1.30950703774,1.31362319854,1.31781962036,1.32208260912,1.32639847077,1.33075351126,1.33513403652,1.3395263525,1.34391676513,1.34829158035,1.35263710412,1.35693964237,1.36118550104,1.36536098607,1.3694524034,1.37344783305,1.37734245133,1.38113320861,1.38481705527,1.3883909417,1.39185181827,1.39519663537,1.39842234336,1.40152589264,1.40450423358,1.40735431656,1.41007309197,1.41265751017,1.41510452156,1.4174110765,1.41957835155,1.42162442789,1.4235716129,1.42544221392,1.42725853832,1.42904289345,1.43081758667,1.43260492535,1.43442721684,1.43630676849,1.43826588768,1.44032688176,1.44251205808,1.44484372401,1.4473441869,1.45002868683,1.4528841947,1.45589061413,1.45902784874,1.46227580216,1.465614378,1.46902347987,1.47248301141,1.47597287623,1.47947297795,1.48296322018,1.48642350656,1.48983374069,1.4931738262,1.4964236667,1.49957085231,1.50263371905,1.50563828946,1.50861058605,1.51157663136,1.51456244791,1.51759405821,1.52069748479,1.52389875018,1.5272238769,1.53069888748,1.53434980443,1.53820265029,1.54228344757,1.5466182188,1.55123562566,1.55617488643,1.56147785857,1.5671863995,1.57334236669,1.57998761756,1.58716400957,1.59491340016,1.60327764677,1.61229860684,1.62201813782,1.63247809716,1.64372034228,1.65578673065,1.65578673065,1.65578673065,1.65578673065,1.65578673065,1.65578673065
Transport,0.2624688274,0.2624688274,0.2624688274,0.2624688274,0.2624688274,0.2624688274,0.262743589583,0.263085314483,0.263495574283,0.263975941166,0.264527987313,0.265153284908,0.265853406132,0.266629923169,0.267484408201,0.26841843341,0.269433570978,0.270531393089,0.271713471925,0.272981379667,0.2743366885,0.275780366832,0.277310967986,0.27892644151,0.280624736953,0.282403803864,0.284261591792,0.286196050287,0.288205128896,0.29028677717,0.292438944656,0.294659580905,0.296946635465,0.299298057884,0.301711797713,0.3041858045,0.306716822615,0.309296775713,0.31191638227,0.314566360763,0.317237429668,0.31992030746,0.322605712616,0.325284363612,0.327946978924,0.330584277028,0.333186976401,0.335745795519,0.338251452857,0.340694666892,0.3430661561,0.34535987194,0.347582697801,0.349744750054,0.351856145073,0.353926999228,0.355967428892,0.357987550435,0.359997480231,0.362007334651,0.364027230067,0.366067282851,0.368137609374,0.370248326009,0.372409549127,0.3746313951,0.376921178667,0.379275008032,0.381686189767,0.384148030443,0.386653836631,0.389196914903,0.391770571831,0.394368113985,0.396982847937,0.399608080258,0.40223711752,0.404863266293,0.40747983315,0.410080124662,0.4126574474,0.415204105049,0.417708389752,0.420157590764,0.422538997341,0.42483989874,0.427047584216,0.429149343024,0.431132464422,0.432984237665,0.434691952009,0.43624289671,0.437624361023,0.438823634205,0.439828005512,0.439828005512,0.439828005512,0.439828005512,0.439828005512,0.439828005512
