0.84472,-0.199468
0.857143,-0.199468
0.869565,-0.199468
0.881988,-0.199468
0.89441,-0.598404
0.906832,-0.598404
0.919255,-0.598404
0.931677,-0.598404
0.944099,-0.99734
0.956522,-0.99734
0.968944,-1.396277
0.981366,-1.396277
0.993789,-1.795213
1.006211,-1.795213
1.018634,-2.194149
1.031056,-2.194149
1.043478,-2.593085
1.055901,-2.593085
1.068323,-2.992021
1.080745,-2.992021
1.093168,-2.992021
1.10559,-3.390957
1.118012,-3.390957
1.130435,-3.789894
1.142857,-3.789894
1.15528,-4.18883
1.167702,-4.18883
1.180124,-4.587766
1.192547,-4.587766
1.204969,-4.587766
1.217391,-4.986702
1.229814,-5.385638
1.242236,-5.385638
1.254658,-5.385638
1.267081,-5.784574
1.279503,-5.784574
1.291925,-6.183511
1.304348,-6.183511
1.31677,-6.183511
1.329193,-6.582447
1.341615,-6.582447
1.354037,-6.981383
1.36646,-6.981383
1.378882,-6.981383
1.391304,-7.380319
1.403727,-7.380319
1.416149,-7.779255
1.428571,-7.779255
1.440994,-7.779255
1.453416,-8.178191
1.465839,-8.178191
1.478261,-8.178191
1.490683,-8.577128
1.503106,-8.577128
1.515528,-8.577128
1.52795,-8.577128
1.540373,-8.976064
1.552795,-8.976064
1.565217,-9.375
1.57764,-9.375
1.590062,-9.375
1.602484,-9.773936
1.614907,-9.773936
1.627329,-9.773936
1.639752,-9.773936
1.652174,-10.172872
1.664596,-10.172872
1.677019,-10.172872
1.689441,-10.571809
1.701863,-10.571809
1.714286,-10.970745
1.726708,-10.970745
1.73913,-10.970745
1.751553,-10.970745
1.763975,-10.970745
1.776398,-11.369681
1.78882,-11.369681
1.801242,-11.768617
1.813665,-11.768617
1.826087,-11.768617
1.838509,-11.768617
1.850932,-11.768617
1.863354,-12.167553
1.875776,-12.167553
1.888199,-12.167553
1.900621,-12.566489
1.913043,-12.566489
1.925466,-12.566489
1.937888,-12.566489
1.950311,-12.566489
1.962733,-12.566489
1.975155,-12.965426
1.987578,-12.965426
2,-13.364362
2.012422,-13.364362
2.024845,-13.364362
2.037267,-13.364362
2.049689,-13.364362
2.062112,-13.763298
2.074534,-13.763298
2.086957,-14.162234
2.099379,-14.162234
2.111801,-14.162234
2.124224,-14.162234
2.136646,-14.162234
2.149068,-14.162234
2.161491,-14.162234
2.173913,-14.56117
2.186335,-14.56117
2.198758,-14.56117
2.21118,-14.960106
2.223602,-14.960106
2.236025,-14.960106
2.248447,-14.960106
2.26087,-14.960106
2.273292,-14.960106
2.285714,-15.359043
2.298137,-15.359043
2.310559,-15.359043
2.322981,-15.359043
2.335404,-15.757979
2.347826,-15.757979
2.360248,-15.757979
2.372671,-15.757979
2.385093,-15.757979
2.397516,-15.757979
2.409938,-16.156915
2.42236,-16.156915
2.434783,-16.156915
2.447205,-16.555851
2.459627,-16.555851
2.47205,-16.555851
